Name	Name_simpl	year_obtained	CoderemonteeHarmonise3years	codenumremonteeHarmonise3years	codenumremonteeAvg3years	IDJeremyYear1	coderemonteeYear1	codenumremonteeYear1	IDJeremyYear2	coderemonteeYear2	codenumremonteeYear2	IDJeremyYear3	coderemonteeYear3	codenumremonteeYear3	Nb_Clust_A3	Lmax_P_A3	Rat_P_A3	Min_M_A3	DifMax_M_A3	Min_V_A3	Area_Peak_Inflo_A3	Reb_Mag_A3	Max_Peak_A3	Max_Reb_A3	First_Reb_A3	Rat_Peak_A3	First_Flo_A3	Cont_Flo_A3	PCo1	PCo2	PCo3	PCo4	PCo5	ID	Axis1	Axis2	Axis3	Axis4	Axis5	ID	date_mathilde	period_corjune2017_mathilde	classification_horti	genetic_group	ploidy_exp	ploidy_obs	DPQ	QCCR	DQCinf0965	missingness	ID_2ndfile	ID2	row_flower	position_flower	plot_flower	row_TN	position_TN	plot_TN	TN2014	TN2015	TN2016	row_flower	position_flower	plot_flower	row_TN	position_TN	plot_TN	mean_petals	Name2	Axis1_pruned	Axis2_pruned	Axis3_pruned	Axis4_pruned	Axis5_pruned
mme_ernest_calvat_F1	mme_ernest_calvat	1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-131.0335735	-134.6367399	56.69176292	-38.83615967	-8.835935931	mme_ernest_calvat_F1	-32.51400092	-34.3448882	14.04499641	-11.33995264	-0.282125564	mme_ernest_calvat_F1	1888	[1880-1889]	B	8	4	4	0.994	89.851	0	0.138	mme_ernest_calvat	mme_ernest_calvat_F1	8	22	3	NA	NA	NA	NA	NA	NA	8	22	3	NA	NA	NA	48	mme_ernest_calvat_F1	-8.6259484848	-11.9707333729	5.5479638202	6.1711188839	-0.3623749
mme_e_veyrat_hermanos_G3	mme_e_veyrat_hermanos	1895	RF	3	3	NA	NA	NA	RF29	RF	3	RF34	RF	3	5	-1.354937961	2.876520455	5.637736156	21.84004234	0.513132673	1.669638953	0.829931973	1.803210069	3.90695515	9	2.166666667	4	1	-204.8173397	-89.88549128	66.75408893	152.1680249	17.63688781	mme_e_veyrat_hermanos_G3	-60.99469051	-30.65646939	23.20130641	40.63588774	4.227333802	mme_e_veyrat_hermanos_2_G3	1895	[1890-1899]	T	9	2	2	0.979	97.105	0	0.051	mme_e_veyrat_hermanos	mme_e_veyrat_hermanos_G3	6	13	3	6	13	3	1	1	1	6	13	3	6	13	3	142.8	mme_e_veyrat_hermanos_G3	-20.3231275862	-15.0966532221	12.8459330344	-9.7977224007	-4.7356152078
mme_hardy_B11	mme_hardy	1832	NR	1	1	NR46	NR	1	NR63	NR	1	NR64	NR	1	1	0	0	9.237807967	29	1.007472605	11.66090781	0	13.46752733	0	30	0	7	0	120.1538104	50.55183177	37.82438926	15.41947577	-42.41112539	mme_hardy_B11	33.95430788	13.48932562	10.62596705	4.620542769	-11.78737693	mme_hardy_2_B11	1832	[1830-1839]	D	3	4	4	0.982	96.272	0	0.047	mme_hardy	mme_hardy_B11	6	42	3	6	42	3	4	0	0	6	42	3	6	42	3	97	mme_hardy_B11	10.7598513267	6.4661366544	4.426743094	-2.3369418507	5.324050198
mme_lambard_E8	mme_lambard	1878	RF	3	3	RF19	RF	3	RF43	RF	3	RF59	RF	3	2	-0.423872279	0.527866441	3.558069258	10.14015093	1.788868244	24.86014453	0.315352697	6.478704331	2.109345596	8	0.325581395	1	1	-234.429062	-155.4211407	119.3654605	126.2964691	45.906431	mme_lambard_E8	-65.13519097	-46.45555576	35.30305177	30.86172601	11.48571033	mme_lambard_E8	1878	[1870-1879]	T	9	2	2	0.977	96.013	0	0.057	mme_lambard	mme_lambard_E8	1	6	6	1	6	6	1	1	1	1	6	6	1	6	6	43.4	mme_lambard_E8	-20.3520487895	-19.411016613	16.9496174364	-5.1633788285	-6.364622736
mme_legras_de_st_germain_E7	mme_legras_de_st_germain	1846	NR	1	1	NR56	NR	1	NR74	NR	1	NR71	NR	1	2	-0.007446781	0.007474577	8.59148155	5.841285456	0.48987553	11.39385332	0.007709251	10.58452301	0.151749434	14	0.014336918	5	0	132.1885497	57.22336843	25.72195592	27.83695549	20.6300504	mme_legras_de_st_germain_E7	37.7238436	16.3660569	7.381200105	8.840753902	5.080588337	mme_legras_de_st_germain_E7	1846	[1840-1849]	A	2	4	4	0.977	96.915	0	0.041	mme_legras_de_st_germain	mme_legras_de_st_germain_E7	6	8	3	6	8	3	0	0	0	6	8	3	6	8	3	93.8	mme_legras_de_st_germain_E7	12.9108808948	7.9011957075	2.8993356154	-3.0644394535	-2.7262243497
mme_zoetmans_E12	mme_zoetmans	1830	NR	1	1	NR134	NR	1	NR193	NR	1	NR192	NR	1	1	0	0	9.740701931	29	0.922041468	7.26120823	0	14.52241646	0	30	0	8	0	141.7711279	74.51006426	62.97350443	13.05810294	30.96163317	mme_zoetmans_E12	41.04917411	19.76542278	16.37493923	4.88501811	8.462081054	mme_zoetmans_E12	1830	[1830-1839]	D	2	4	2	0.979	97.117	0	0.039	mme_zoetmans	mme_zoetmans_E12	NA	NA	NA	10	16	6	0	0	0	NA	NA	NA	10	16	6	NA	mme_zoetmans_E12	13.5333008277	9.3872342475	5.1195258549	-1.7632169374	-3.5997372097
monsieur_cordeau_H6	monsieur_cordeau	1892	RF	3	3	RF35	RF	3	RF61	RF	3	RF83	RF	3	2	-0.261439478	0.298798333	10.14064368	1.897938563	0.148286219	9.810017174	0	11.77202061	0	30	0	10	0	-52.45670091	-66.14639701	60.35093628	-128.0675043	-14.83497347	monsieur_cordeau_H6	-11.98869662	-15.63890297	13.17270525	-36.36025607	-1.10544183	monsieur_cordeau_H6	1892	[1890-1899]	B	6	4	4	0.99	92.235	0	0.086	monsieur_cordeau	monsieur_cordeau_H6	2	26	1	2	26	1	5	4	1	2	26	1	2	26	1	43.25	monsieur_cordeau_H6	-2.3055711871	-2.9514635124	2.3810268022	13.0379672837	1.0962178187
narrow_water_D3	narrow_water	1883	RF	3	3	RF25	RF	3	RF48	RF	3	RF63	RF	3	2	-0.187447818	0.206167308	9.906392437	5.926197959	1.953242821	52.99663678	0.111373475	102.1910348	5.914593653	15	0.057877814	1	1	-175.2118836	71.48093465	-77.3676938	-17.80246843	-156.6899255	narrow_water_D3	-51.43861315	18.04849597	-17.72221716	-6.957698426	-45.17707101	narrow_water_D3	1883	[1880-1889]	N	9	2	2	0.985	96.695	0	0.051	narrow_water	narrow_water_D3	6	24	6	6	24	6	4	4	4	6	24	6	6	24	6	24	narrow_water_D3	-19.9512361416	3.261908177	-6.3604741364	0.142130164	19.5325199355
nathalie_H4	nathalie	1835	RF	3	2.66	RF33	RF	3	R63	R	2	RF77	RF	3	3	-0.618685792	0.856486628	8.18549848	16.76379238	2.520719788	55.93982975	0.038106236	30.32032789	0.906587877	20	0.029900332	1	1	-125.1074184	-41.93371826	10.67982019	-18.15785582	27.13864627	nathalie_H4	-33.4365451	-10.73039629	2.69149553	-3.596560334	9.393376601	nathalie_H4	1835	uncertain	N	8	4	4	0.994	89.453	0	0.117	nathalie	nathalie_H4	13	8	6	13	8	6	4	4	1	13	8	6	13	8	6	28	nathalie_H4	-12.1661069705	-4.2003329897	-0.615020749	0.454925868	-1.6864163301
oeillet_panache_G11	oeillet_panache	1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	130.6990329	58.11237576	59.73054648	1.157404935	20.77321604	oeillet_panache_G11	37.41207437	15.08320122	15.35736739	0.791781584	6.171439264	oeillet_panache_G11	1887	uncertain	M	2	4	2	0.977	96.379	0	0.041	oeillet_panache	oeillet_panache_G11	2	7	10	2	7	10	4	4	0	2	7	10	2	7	10	58.6	oeillet_panache_G11	12.9724419088	7.7371634144	4.7480676347	-0.511416238	-2.5122554856
old_blush_G12	old_blush	1793	RF	3	3	RF59	RF	3	RF87	RF	3	RF113	RF	3	3	-0.693147181	1	1.997681143	17.0185039	0.071735795	13.50102164	0.75	13.50102164	13.50102164	6	1	2	0	-287.9141307	-71.4570681	23.50716184	-68.27613868	51.48969811	old_blush_G12	-75.64965839	-19.07138705	6.365410332	-23.8395282	12.29239057	old_blush_G12	1793	<1800	T	9	NA	2	0.986	94.443	0	0.071	old_blush	old_blush_G12	Zone 	NA	NA	Zone 	NA	NA	NA	NA	NA	Zone 	NA	NA	Zone 	NA	NA	26	old_blush_G12	-24.1498883248	-7.7916720192	1.4715296083	10.7174759851	-4.5686175911
olivet_E2	olivet	1892	R	2	1.66	NR183	NR	1	R83	R	2	R104	R	2	3	-0.111728669	0.118209415	5.521519312	23.2849867	1.016821812	12.57394172	0.063291139	10.44996507	0.764631591	12	0.073170732	2	0	-57.22617009	11.32250789	11.09324075	-52.42032411	4.987759482	olivet_E2	-14.79483249	2.949255712	2.136153821	-13.73463109	2.48062513	olivet_E2	1892	[1890-1899]	Hmult	6	4	4	0.99	90.948	0	0.092	olivet	olivet_E2	4	18	10	4	18	10	4	1	4	4	18	10	4	18	10	119.4	olivet_E2	-5.2307724042	1.7270065328	-0.5283707932	4.9284861265	-0.9406864193
panache_superbe_F3	panachee_superbe	1811	R	2	2	R61	R	2	R87	R	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-42.14199393	-22.1768344	32.31482098	-71.83905944	9.815827584	panache_superbe_F3	-9.640768968	-4.802729161	7.568916667	-21.26236857	3.813904588	panache_superbe_F3	1811	uncertain	Hgal	4	NA	2	0.99	92.922	0	0.07	panache_superbe	panache_superbe_F3	5	46	10	5	46	10	1	1	1	5	46	10	5	46	10	65.2	panache_superbe_F3	-2.3583495282	-0.1949903608	2.1462891621	8.0390887455	-1.3094619265
paquerette_A2	paquerette	1875	RF	3	2.66	RF46	RF	3	RF69	RF	3	R103	R	2	3	-0.94979916	1.585190397	8.463436117	13.75198437	1.131382521	86.54525217	0.299065421	167.3208209	49.61927791	16	0.296551724	5	0	-155.3553591	155.0690659	-160.3999181	-3.427364388	68.0394713	paquerette_A2	-48.7959371	45.26989087	-43.00867298	3.375906756	19.3388894	paquerette_A2	1875	[1870-1879]	Pol	10	2	2	0.964	96.474	1	0.073	paquerette	paquerette_A2	4	24	10	4	24	10	1	0	0	4	24	10	4	24	10	39	paquerette_A2	-20.2543267468	14.5951804338	-18.8209138851	-3.1176064822	-6.8964254853
parks_yellow_tea_scented_china_C5	parks_yellow_tea_scented_china	1824	NA	NA	1.66	NR143	NR	1	RF58	RF	3	NR212	NR	1	1	0	0	3.367156069	29	1.713969635	3.113270031	0	2.795287581	0	30	0	1	0	-134.3726962	-59.27094171	41.32494692	148.4483782	40.63334945	parks_yellow_tea_scented_china_C5	-38.7826905	-20.81361589	15.28041124	40.5775922	7.978629806	parks_yellow_tea_scented_china_C5	1824	[1820-1829]	T	10	2	2	0.977	96.745	0	0.052	parks_yellow_tea_scented_china	parks_yellow_tea_scented_china_C5	15	5	6	15	5	6	1	0	0	15	5	6	15	5	6	89.6	parks_yellow_tea_scented_china_C5	-14.8001559482	-13.8876726816	11.0997839872	-10.5141723008	-5.4345168923
pergolese_A5	pergolese	1840	NR	1	1	NR141	NR	1	NR204	NR	1	NR206	NR	1	3	-0.161676595	0.175480024	9.784027942	5.082642581	0.093718575	12.22938317	0.02173913	9.511742463	0.815292211	15	0.085714286	7	0	144.0062179	75.44924327	70.61658493	12.99889455	16.6750155	pergolese_A5	42.65231842	19.90428695	18.53800654	4.887361172	4.813533581	pergolese_A5	1840	[1840-1849]	P	3	4	2	0.975	97.704	0	0.027	pergolese	pergolese_A5	13	6	6	13	6	6	1	0	0	13	6	6	13	6	6	84.4	pergolese_A5	14.1280496307	9.2258938441	6.2268974801	-1.7191356167	-1.960919214
perle_d_angers_F12	perle_d_angers	1879	NR	1	1.33	NR123	NR	1	NR174	NR	1	R68	R	2	2	-0.02489345	0.025205879	5.877810716	16.8553753	2.368378972	9.506454894	0.033707865	9.616995068	0.33162052	15	0.034482759	1	0	-79.13215315	-86.03935113	41.2031213	-108.1579594	7.715414128	perle_d_angers_F12	-18.95743503	-21.43569853	8.954274409	-32.2082234	3.894278773	perle_d_angers_F12	1879	[1870-1879]	B	6	4	4	0.991	92.721	0	0.078	perle_d_angers	perle_d_angers_F12	5	27	6	5	27	6	5	5	5	5	27	6	5	27	6	56.5	perle_d_angers_F12	-5.0030081098	-6.2859309496	0.7297111947	12.4613565331	-0.3900342063
persian_yellow_A1	persian_yellow	1837	NA	NA	1.66	NR35	NR	1	RF84	RF	3	NR289	NR	1	1	0	0	6.44987854	29	1.102372063	15.53700649	0	16.12330862	0	30	0	4	0	157.4655765	-119.1574874	-104.8176923	44.17202617	21.25147438	persian_yellow_A1	41.1719845	-34.42376014	-32.19684431	12.59836765	5.434168146	persian_yellow_A1	1837	botanical	Sp	13	4	2	0.948	93.774	1	0.147	persian_yellow	persian_yellow_A1	NA	NA	NA	5	16	1	5	4	4	NA	NA	NA	5	16	1	NA	persian_yellow_A1	16.4026723763	-15.0499997643	-10.6128707758	-5.2154076162	-2.6761172956
petite_ecossaise_F5	petite_ecossaise	1826	NR	1	1.33	NR107	NR	1	R43	R	2	NR140	NR	1	2	-0.459397589	0.583120009	3.872589442	2.287825777	0.605678806	6.896935015	0	1.970552861	0	30	0	3	0	193.6994482	-169.4549715	-145.0804329	26.57770853	19.23743314	petite_ecossaise_F5	52.51793153	-46.97878872	-43.42338175	8.73952334	4.497407513	petite_ecossaise_F5	1826	[1820-1829]	Hspn	13	4	2	0.96	96.108	1	0.104	petite_ecossaise	petite_ecossaise_F5	13	6	3	13	6	3	1	0	0	13	6	3	13	6	3	5	petite_ecossaise_F5	21.3435530692	-19.5500668102	-14.4809721957	-3.2393591154	-2.2675546285
petite_lisette_E4	petite_lisette	1817	NR	1	1.33	NR192	NR	1	NR267	NR	1	R80	R	2	2	-0.172598293	0.188388626	9.3112327	15.63991393	1.190620237	65.85927464	0.2	123.48614	20.58102333	23	0.166666667	5	0	123.0420736	21.91617284	18.67434689	23.02370739	-63.24612282	petite_lisette_E4	35.01771411	5.883117475	4.823963431	6.930887458	-18.50466671	petite_lisette_2_E4	1817	[1810-1819]	A	14	4	4	0.985	96.474	0	0.034	petite_lisette	petite_lisette_E4	5	44	10	5	44	10	4	3	2	5	44	10	5	44	10	5	petite_lisette_E4	11.1735707981	2.0814858221	2.1497215502	-3.766349215	8.4796776812
pink_roamer_A4	pink_roamer	1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-150.5398043	161.0395323	-151.987952	-32.56024458	61.70831836	pink_roamer_A4	-45.96365991	47.20018759	-41.21468484	-3.595610488	16.8205988	pink_roamer_A4	1890	[1890-1899]	Hwich	9	2	2	0.971	95.843	0	0.074	pink_roamer	pink_roamer_A4	10	2	6	10	2	6	0	0	0	10	2	6	10	2	6	5	pink_roamer_A4	-19.827386438	15.236963286	-17.8514804747	-1.6810407247	-6.0108866143
pompon_blanc_parfait_G6	pompon_blanc_parfait	1876	NA	NA	2.33	RF5	RF	3	NR22	NR	1	RF14	RF	3	3	-0.678215471	0.970358432	7.463166212	15.66408129	2.97069959	18.02598418	0.47962963	12.3166867	14.81851368	12	1.203125	1	1	28.6075611	-34.12779318	-65.78405811	9.386775345	-76.48251705	pompon_blanc_parfait_G6	7.297946762	-8.918773644	-16.20846516	1.398168608	-22.0144463	pompon_blanc_parfait_G6	1876	[1870-1879]	A	6	4	4	0.984	94.14	0	0.071	pompon_blanc_parfait	pompon_blanc_parfait_G6	2	23	1	2	23	1	4	3	4	2	23	1	2	23	1	109	pompon_blanc_parfait_G6	1.9290401269	-4.9626719227	-4.8661928202	-1.7672319028	9.7903131328
prince_frederic_D11	prince_frederic	1840	NR	1	1	NA	NA	NA	NR223	NR	1	NR234	NR	1	2	-0.339278112	0.403933742	6.826519721	2.234801777	0.534819473	24.74822338	0	34.36116965	0	30	0	5	0	6.92280743	86.89237434	11.68827612	-6.2252687	20.41441449	prince_frederic_D11	2.010640553	19.36426129	5.464665078	-3.155946655	4.091790356	prince_frederic_D11	1840	[1840-1849]	Hgal	3	4	3	0.985	91.585	0	0.108	prince_frederic	prince_frederic_D11	2	30	10	2	30	10	1	0	0	2	30	10	2	30	10	104.2	prince_frederic_D11	0.2501439447	7.0221491979	2.1144380463	1.9644126222	-2.3121570987
provence_pink_C2	provence_pink	1450	NR	1	1	NR180	NR	1	NR256	NR	1	NR260	NR	1	1	0	0	7.967976276	29	1.704084102	10.76519083	0	9.424777961	0	30	0	5	0	124.2099419	23.77224888	22.98375957	7.184981898	-56.613759	provence_pink_C2	35.05869652	7.201173929	6.139228178	2.742429226	-16.38411566	provence_pink_C2	1450	<1800	C	2	4	4	0.979	96.411	0	0.04	provence_pink	provence_pink_C2	4	21	10	4	21	10	4	3	2	4	21	10	4	21	10	78.8	provence_pink_C2	11.5884399576	3.3271579164	2.582459297	-1.7928723027	7.2979357655
provins_renoncule_F8	provins_renoncule	1810	NR	1	1	NR53	NR	1	NR70	NR	1	NR67	NR	1	2	-0.582632354	0.79074611	9.632432702	2.091229731	0.695602638	13.47724659	0	3.717861129	0	30	0	8	0	151.1540785	27.40844842	6.604323437	19.69630984	24.17970982	provins_renoncule_F8	39.55616178	9.418204646	3.235921981	6.850262005	5.478309408	provins_renoncule_F8	1810	imprecise	Hgal	2	4	2	0.974	95.395	0	0.066	provins_renoncule	provins_renoncule_F8	6	21	3	6	21	3	0	1	2	6	21	3	6	21	3	45	provins_renoncule_F8	13.4257132362	5.2164604576	1.568743468	-2.5910866935	-2.6150609547
pucelle_de_lille_H8	pucelle_de_lille	1828	NR	1	1	NR74	NR	1	NR96	NR	1	NR90	NR	1	1	0	0	9.174233635	29	0.752942922	4.664591854	0	6.383125695	0	30	0	8	0	146.8609421	84.84301603	79.04635884	8.367804101	33.73057286	pucelle_de_lille_H8	43.55727854	22.66545906	20.46498198	3.842521019	9.72810162	pucelle_de_lille_H8	1828	[1820-1829]	Hgal	2	4	2	0.972	97.799	0	0.031	pucelle_de_lille	pucelle_de_lille_H8	8	45	3	8	45	3	0	1	1	8	45	3	8	45	3	68	pucelle_de_lille_H8	14.6203782295	10.70864306	6.7203650464	-1.1002723717	-4.0130175488
quatre_saisons_blanc_mousseux_F3	quatre_saisons_blanc_mousseux	1830	NR	1	1.33	NR206	NR	1	NR68	NR	1	R29	R	2	4	-0.508488564	0.662776115	7.392215978	13.25489383	0.825812082	8.549840232	0.114285714	13.79006489	2.758012978	15	0.2	6	0	125.8494053	-42.53741876	-24.12804819	12.65582421	-113.7267674	quatre_saisons_blanc_mousseux_F3	34.95062207	-11.15373504	-6.852261297	3.283370522	-32.50640597	quatre_saisons_blanc_mousseux_2_F3	1830	[1830-1839]	M	3	4	4	0.985	96.783	0	0.037	quatre_saisons_blanc_mousseux	quatre_saisons_blanc_mousseux_F3	6	28	3	6	28	3	4	3	1	6	28	3	6	28	3	50	quatre_saisons_blanc_mousseux_F3	11.994804032	-5.4138258376	-1.8195792594	-2.8053934034	14.038942993
reine_des_centfeuilles_C3	reine_des_centfeuilles	1824	NR	1	1	NR124	NR	1	NR176	NR	1	NR173	NR	1	1	0	0	8.834587489	29	3.3860323	11.1802336	0.001577287	11.71010249	0.052986889	15	0.004524887	4	0	115.2088047	38.18554325	37.04741347	15.40943691	-72.98094407	reine_des_centfeuilles_C3	33.33048335	9.917690127	9.972184965	4.528685138	-20.42392378	reine_des_centfeuilles_C3	1824	[1820-1829]	C	2	4	4	0.981	96.512	0	0.033	reine_des_centfeuilles	reine_des_centfeuilles_C3	6	19	6	6	19	6	0	0	0	6	19	6	6	19	6	138	reine_des_centfeuilles_C3	10.56707507	4.0598129742	4.0810517255	-2.4129323537	9.0432222212
rene_andre_H11	rene_andre	1901	RF	3	2.66	RF10	RF	3	R17	R	2	RF27	RF	3	2	-0.409819098	0.506545223	8.941744717	7.277280004	3.045674053	8.172717621	0.216937355	5.811710308	1.343958009	15	0.23125	2	1	-156.4264048	34.96037437	-34.01559015	118.8962932	65.78149364	rene_andre_H11	-48.12067079	8.760030847	-6.746590833	36.05484767	17.55301866	rene_andre_H11	1901	[1900-1909]	Hwich	9	2	2	0.985	96.701	0	0.055	rene_andre	rene_andre_H11	5	49	1	5	49	1	0	0	1	5	49	1	5	49	1	108	rene_andre_H11	-19.1070276784	-0.5637042316	-0.6293816339	-12.566821358	-8.2296969084
robert_le_diable_F12	robert_le_diable	1837	NR	1	1	NR122	NR	1	NR172	NR	1	NR170	NR	1	2	-0.549478306	0.732349025	9.639483576	2.28125699	0.373410836	6.199409503	0	5.52920307	0	30	0	8	0	149.6965249	77.29480885	74.41923745	8.059512732	34.23840057	robert_le_diable_F12	43.9587523	20.419353	19.03469478	3.677971643	10.02105449	robert_le_diable_F12	1837	[1830-1839]	Hgal	2	4	2	0.973	97.616	0	0.04	robert_le_diable	robert_le_diable_F12	5	23	6	5	23	6	0	0	0	5	23	6	5	23	6	78.5	robert_le_diable_F12	14.4329832463	9.8663887066	6.3307084316	-1.0730846735	-4.1058244348
robusta_bourbon_C11	robusta	1877	RF	3	2.66	RF41	RF	3	R72	R	2	RF88	RF	3	2	-0.333869022	0.396360239	4.988356507	8.669099517	2.017194768	12.39385876	0.2125	9.246212094	3.14764667	11	0.340425532	2	1	-207.3112928	-100.0581677	2.758264083	-112.4195715	-23.3480665	robusta_bourbon_C11	-54.68745581	-25.67036051	0.041292867	-34.85127889	-6.653336811	robusta_bourbon_C11	1877	[1870-1879]	B	7	4	4	0.988	91.623	0	0.078	robusta_bourbon	robusta_bourbon_C11	2	42	10	2	42	10	2	3	3	2	42	10	2	42	10	36.6	robusta_bourbon_C11	-16.6749804616	-8.5853936088	-0.9326826464	13.938777232	2.5225120194
roi_des_pourpres_E11	roi_des_pourpres	1819	NR	1	1	NA	NA	NA	NR95	NR	1	NR89	NR	1	1	0	0	9.397189483	29	0.924065791	8.297652184	0	10.42030739	0	30	0	7	0	139.3521548	-68.0246628	-74.29767298	48.14053364	-61.16685642	roi_des_pourpres_E11	37.36144297	-18.72052034	-20.55561374	13.16011598	-19.03556419	roi_des_pourpres_E11	1819	[1810-1819]	Hgal	4	4	4	0.976	95.54	0	0.068	roi_des_pourpres	roi_des_pourpres_E11	8	50	3	8	50	3	1	0	0	8	50	3	8	50	3	57.4	roi_des_pourpres_E11	13.6778989856	-9.473998541	-6.1034112313	-5.8376510372	8.7627855244
rosa_albertii_G7	rosa_albertii	1877	R	2	2	R11	R	2	R11	R	2	R14	R	2	2	-0.335165464	0.398171714	5.098434427	5.457205965	1.644882382	8.836872644	0.213032581	7.007583721	1.85743183	9	0.265060241	2	0	201.4786608	-175.3986064	-148.4436032	20.67395437	19.33451125	rosa_albertii_G7	53.53883411	-47.52125151	-44.07983089	7.070105322	4.873583064	rosa_albertii_G7	1877	botanical	Sp	12	4	2	0.951	95.313	1	0.125	rosa_albertii	rosa_albertii_G7	4	62	1	4	62	1	0	0	0	4	62	1	4	62	1	5	rosa_albertii_G7	21.6528155397	-19.0438843918	-14.99279026	-2.8079391461	-2.2712351528
rosa_arvensis_D8	rosa_arvensis	1750	NR	1	1	NR65	NR	1	NR87	NR	1	NR82	NR	1	2	-0.045075811	0.046107163	9.62788138	2.000641877	0.503550926	9.118407768	0	21.70554924	0	30	0	8	0	49.69419965	146.5766623	41.64129482	51.12638796	6.799807617	rosa_arvensis_D8	11.26046558	40.24810217	13.75923559	14.27073323	0.607446857	rosa_arvensis_D8	1750	botanical	Sp	10	2	2	0.949	94.758	1	0.119	rosa_arvensis	rosa_arvensis_D8	7	37	3	7	37	3	0	0	0	7	37	3	7	37	3	5	rosa_arvensis_D8	1.3051027492	19.590303852	7.0105736341	-5.7821094026	-2.624557822
rosa_californica_E8	rosa_californica	1878	NR	1	1	NR25	NR	1	NR35	NR	1	NR33	NR	1	2	-0.017197243	0.017345967	5.528141755	6.605516378	1.8390948	18.51841945	0.01659292	30.72516164	0.520765451	11	0.016949153	1	0	-8.789701142	-9.522325083	-202.9980426	-47.67333577	34.6797104	rosa_californica_E8	-5.994070901	0.00815587	-54.00025516	-10.05142639	8.715987183	rosa_californica_E8	1878	botanical	Sp	10	2	2	0.977	95.83	0	0.071	rosa_californica	rosa_californica_E8	4	59	1	4	59	1	0	1	1	4	59	1	4	59	1	11.2	rosa_californica_E8	-1.3662166041	-2.330967889	-21.0426739417	1.974362035	-3.199883378
rosa_calocarpa_H10	rosa_calocarpa_	1891	NR	1	1.33	NR100	NR	1	NR134	NR	1	R55	R	2	2	-0.196294183	0.216884839	8.556426175	5.21147841	0.799371771	1.657826598	0.178571429	2.162382519	0.432476504	13	0.2	7	0	203.6356184	-195.4579018	-166.9013681	12.29931918	21.00986848	rosa_calocarpa_H10	51.52258746	-50.16359288	-47.61072252	5.138435617	5.603951997	rosa_calocarpa_H10	1891	botanical	Hrg	12	2	2	0.94	91.579	1	0.168	rosa_calocarpa	rosa_calocarpa_H10	11	20	3	11	20	3	1	0	0	11	20	3	11	20	3	5	rosa_calocarpa_H10	20.7488233228	-19.4883220149	-16.418066529	-2.1835740188	-2.6142345678
rosa_centiflora_rosae_G2	rosa_centiflora_rosae	1863	R	2	2.33	R21	R	2	RF32	RF	3	R38	R	2	3	-0.670593607	0.955397714	7.246049227	14.12815507	2.224776502	22.08087731	0.2	3.821690304	1.273896768	16	0.333333333	4	0	43.22788531	-25.52307704	45.97007725	-47.58270891	-20.39899256	rosa_centiflora_rosae_G2	13.12155855	-5.935927279	10.90490793	-13.78684073	-5.008064361	rosa_centiflora_rosae_G2	1863	botanical	HP	4	4	4	0.992	93.635	0	0.061	rosa_centiflora_rosae	rosa_centiflora_rosae_G2	NA	NA	NA	8	39	3	4	5	4	NA	NA	NA	8	39	3	NA	rosa_centiflora_rosae_G2	4.8011442808	-0.2807822628	2.9820285706	4.8065811396	2.9952384514
rosa_chinensis_C8	rosa_chinensis	1759	R	2	2.5	NA	NA	NA	R22	R	2	RF36	RF	3	2	-0.087203577	0.091118784	9.626762437	11.87080626	5.670168727	80.91077496	0.08739327	108.786474	8.416145552	17	0.077363897	1	1	-169.2829021	177.3671489	-183.408864	-48.61083954	56.17317871	rosa_chinensis_C8	-52.44770624	51.59088732	-49.56564484	-10.18852464	15.68330603	rosa_chinensis_C8	1759	botanical	Sp	10	2	2	0.956	96.329	1	0.079	rosa_chinensis	rosa_chinensis_C8	7	28	3	7	28	3	2	0	1	7	28	3	7	28	3	5	rosa_chinensis_C8	-21.5357054085	16.4725642086	-21.6313329049	0.6778783576	-5.1874194568
rosa_chinensis_mutabilis_G3	rosa_chinensis_mutabilis	1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-188.8557738	-62.49523523	39.02981232	47.91543159	-33.32328824	rosa_chinensis_mutabilis_G3	-53.80136871	-18.88555216	12.7866715	10.78085531	-10.1420927	rosa_chinensis_mutabilis_G3	1894	[1890-1899]	NA	10	NA	2	0.979	96.114	0	0.055	rosa_chinensis_mutabilis	rosa_chinensis_mutabilis_G3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rosa_chinensis_mutabilis_G3	-18.4367867854	-9.5409497653	7.0575579443	-3.2448235707	3.451870603
