chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr05	77600001	77700000	35	0.375	0.452380952380952	0.21875	0.337500000000015
Chr05	77700001	77800000	11	0.666666666667	0.5916666666668	0.5625	0.51041666666675
Chr05	77800001	77900000	4	NA	NA	NA	NA
Chr05	77900001	7.8e+07	8	0.6875	0.714285714285714	0.875	0.880952380952286
Chr05	78000001	78100000	16	0.5	0.592948717948769	0.6145833333335	0.56875
Chr05	78100001	78200000	6	0.5	0.52083333333325	0.4375	0.4375
Chr05	78200001	78300000	10	0.5416666666665	0.611979166666625	0.625	0.6375
Chr05	78300001	78400000	39	0.666666666667	0.60416666666676	0.333333333333	0.4333333333332
Chr05	78400001	78500000	6	0.5	0.5166666666668	0.5	0.444444444444333
Chr05	78500001	78600000	3	NA	NA	NA	NA
Chr05	78600001	78700000	9	0.833333333333	0.791666666666625	0.666666666667	0.583333333333667
Chr05	78700001	78800000	5	0.625	0.569444444444333	0.6145833333335	0.6145833333335
Chr05	78800001	78900000	1	NA	NA	NA	NA
Chr05	78900001	7.9e+07	12	0.6875	0.723958333333333	0.75	0.795454545454545
Chr05	79000001	79100000	12	0.5	0.543981481481556	0.3854166666665	0.41145833333325
Chr05	79100001	79200000	8	0.625	0.592261904761857	0.75	0.788690476190429
Chr05	79200001	79300000	17	0.625	0.605468750000063	0.46875	0.464285714285643
Chr05	79300001	79400000	14	0.583333333333	0.597222222222083	0.4375	0.442307692307615
Chr05	79400001	79500000	22	0.5	0.508333333333315	0.375	0.388257575757545
Chr05	79500001	79600000	2	NA	NA	NA	NA
Chr05	79600001	79700000	23	0.6875	0.683333333333333	0.875	0.829166666666667
Chr05	79700001	79800000	23	0.666666666667	0.706845238095286	0.5833333333335	0.5625
Chr05	79800001	79900000	6	0.4375	0.552083333333333	0.666666666667	0.666666666667
Chr05	79900001	8e+07	7	0.416666666667	0.416666666667	0.25	0.25
Chr05	80000001	80100000	9	0.5	0.5125	0.75	0.604166666666667
Chr05	80100001	80200000	7	0.75	0.6208333333334	0.6145833333335	0.6145833333335
Chr05	80200001	80300000	35	0.583333333333	0.625	0.25	0.3638888888888
Chr05	80300001	80400000	29	0.5	0.489583333333333	0.6875	0.651315789473684
Chr05	80400001	80500000	15	0.4375	0.5	0.7083333333335	0.6875
Chr05	80500001	80600000	10	0.4375	0.4875	0.3229166666665	0.39166666666659
Chr05	80600001	80700000	10	0.5	0.464285714285714	0.166666666667	0.36197916666675
Chr05	80700001	80800000	45	0.75	0.78149224806207	0.6875	0.6875
Chr05	80800001	80900000	37	0.583333333333	0.609374999999937	0.71875	0.690563725490274
Chr05	80900001	8.1e+07	14	0.4375	0.4666666666667	0.0833333333333	0.134259259259256
Chr05	81000001	81100000	14	0.833333333333	0.758012820512769	0.8125	0.738425925926
Chr05	81100001	81200000	31	0.875	0.789351851851852	0.666666666667	0.672794117647118
Chr05	81200001	81300000	10	0.59375	0.607638888888833	0.833333333333	0.752976190476143
Chr05	81300001	81400000	23	0.5625	0.606359649122842	0.4375	0.540364583333312
Chr05	81400001	81500000	2	NA	NA	NA	NA
Chr05	81500001	81600000	8	0.53125	0.597222222222167	0.84375	0.83854166666675
Chr05	81600001	81700000	27	0.5	0.528079710145	0.75	0.8166666666668
Chr05	81700001	81800000	29	0.625	0.516025641025692	0.916666666667	0.70277777777782
Chr05	81800001	81900000	11	0.666666666667	0.6500000000002	NA	NaN
Chr05	81900001	8.2e+07	6	0.75	0.7743055555555	0.84375	0.84375
Chr05	82000001	82100000	1	NA	NA	NA	NA
Chr05	82100001	82200000	0	NA	NA	NA	NA
Chr05	82200001	82300000	4	NA	NA	NA	NA
Chr05	82300001	82400000	13	0.6875	0.6458333333334	0.75	0.770833333333455
Chr05	82400001	82500000	3	NA	NA	NA	NA
Chr05	82500001	82600000	70	0.666666666667	0.633236434108558	0.666666666667	0.654017857142821
Chr05	82600001	82700000	10	0.625	0.625	0.4375	0.506944444444333
Chr05	82700001	82800000	17	0.666666666667	0.631944444444467	0.6666666666665	0.6666666666665
Chr05	82800001	82900000	6	0.3125	0.3708333333334	0.625	0.4375
Chr05	82900001	8.3e+07	19	0.833333333333	0.814102564102538	1	0.854166666666667
Chr05	83000001	83100000	3	NA	NA	NA	NA
Chr05	83100001	83200000	10	0.5	0.576388888888889	0.375	0.458333333333333
Chr05	83200001	83300000	18	0.6770833333335	0.717447916666688	0.7083333333335	0.661458333333375
Chr05	83300001	83400000	24	0.666666666667	0.509259259259444	0.583333333333	0.534313725490235
Chr05	83400001	83500000	10	0.6354166666665	0.61458333333325	0.9375	0.778645833333375
Chr05	83500001	83600000	14	0.916666666667	0.722756410256462	0.9375	0.733630952380929
Chr05	83600001	83700000	4	NA	NA	NA	NA
Chr05	83700001	83800000	45	0.625	0.634654471544732	0.59375	0.594791666666675
Chr05	83800001	83900000	39	0.666666666667	0.633547008547051	0.5625	0.575595238095229
Chr05	83900001	8.4e+07	16	0.5	0.626893939394	0.71875	0.727430555555583
Chr05	84000001	84100000	21	0.666666666667	0.68125000000005	0.333333333333	0.534226190476143
Chr05	84100001	84200000	7	0.84375	0.83854166666675	0.666666666667	0.7083333333334
Chr05	84200001	84300000	32	0.666666666667	0.532894736842211	0.6145833333335	0.5810185185185
Chr05	84300001	84400000	19	0.5	0.516666666666687	0.5625	0.529513888888833
Chr05	84400001	84500000	16	0.8125	0.791666666666733	0.75	0.745370370370333
Chr05	84500001	84600000	1	NA	NA	NA	NA
Chr05	84600001	84700000	7	0.5	0.4458333333332	0.666666666667	0.6166666666668
Chr05	84700001	84800000	6	0.916666666667	0.819444444444667	0.9583333333335	0.91666666666675
Chr05	84800001	84900000	49	1	0.958333333333323	1	0.85416666666675
Chr05	84900001	8.5e+07	6	0.3125	0.275	0.5	0.5916666666666
Chr05	85000001	85100000	8	0.625	0.6625	0.6875	0.61458333333325
Chr05	85100001	85200000	3	NA	NA	NA	NA
Chr05	85200001	85300000	28	0.5	0.51916666666668	0.4375	0.427951388888833
Chr05	85300001	85400000	8	0.25	0.41666666666675	0.5	0.6541666666666
Chr05	85400001	85500000	16	0.6770833333335	0.67534722222225	0.625	0.675
Chr05	85500001	85600000	6	0.666666666667	0.7083333333334	0.75	0.7625
Chr05	85600001	85700000	3	NA	NA	NA	NA
Chr05	85700001	85800000	11	0.21875	0.208333333333375	0.333333333333	0.4666666666666
Chr05	85800001	85900000	53	0.666666666667	0.55625000000013	1	0.875000000000056
Chr06	1	1e+05	19	0.25	0.335648148148111	0.666666666667	0.601388888888933
Chr06	100001	2e+05	14	0.0833333333333	0.180555555555589	0.666666666667	0.6000000000002
Chr06	200001	3e+05	79	0	0.107575757575764	0.5	0.561769005847912
Chr06	300001	4e+05	33	0.375	0.390277777777867	0.666666666667	0.660326086956565
Chr06	400001	5e+05	28	0.6875	0.67583333333332	0.75	0.735339506172852
Chr06	500001	6e+05	6	0.125	0.225	0.4375	0.5625
Chr06	600001	7e+05	49	0.5	0.525678294573628	0.75	0.733156028368809
Chr06	700001	8e+05	27	0.25	0.342592592592556	0.75	0.7666666666667
Chr06	800001	9e+05	34	0	0.0645833333333	0	0.31875
Chr06	900001	1e+06	30	0.666666666667	0.514880952381186	0.5833333333335	0.5333333333334
Chr06	1000001	1100000	18	0.0833333333335	0.15625	0.5625	0.450520833333375
Chr06	1100001	1200000	49	0.666666666667	0.642156862745176	0.75	0.726973684210542
Chr06	1200001	1300000	24	0.5625	0.492647058823529	0.4375	0.4765625
Chr06	1300001	1400000	69	0	0.3295454545455	0	0.35
Chr06	1400001	1500000	42	0	0.0833333333333029	0	0.32936507936511
Chr06	1500001	1600000	11	0.166666666667	0.372023809523857	0.916666666667	0.7500000000001
Chr06	1600001	1700000	19	0.3125	0.342447916666688	0.53125	0.558593750000063
Chr06	1700001	1800000	43	0.125	0.243055555555567	0.625	0.51666666666664
Chr06	1800001	1900000	39	0.375	0.499999999999944	1	1
Chr06	1900001	2e+06	41	0.416666666667	0.534090909090909	0	0.3520833333333
Chr06	2000001	2100000	8	0.8125	0.66666666666666	0.8125	0.81770833333325
Chr06	2100001	2200000	23	0.4375	0.505787037037	0.71875	0.745265151515136
Chr06	2200001	2300000	7	0.75	0.75	0.583333333333	0.57812499999975
Chr06	2300001	2400000	10	0.666666666667	0.555555555555667	0	0.333333333333333
Chr06	2400001	2500000	18	0.5	0.469696969697	0.65625	0.65625
Chr06	2500001	2600000	4	NA	NA	NA	NA
Chr06	2600001	2700000	54	0.1145833333335	0.231770833333333	0.6875	0.704257246376826
Chr06	2700001	2800000	53	0	0.114583333333331	0.666666666667	0.6614583333335
Chr06	2800001	2900000	39	0.625	0.538377192982474	0.5625	0.418269230769231
Chr06	2900001	3e+06	17	0.666666666667	0.567307692307715	0.96875	0.857142857142857
Chr06	3000001	3100000	112	0.5	0.442344961240313	0.75	0.708847736625494
Chr06	3100001	3200000	54	0	0.0737847222222083	0.8020833333335	0.66666666666675
Chr06	3200001	3300000	33	0	0.170138888888833	1	0.885416666666688
Chr06	3300001	3400000	68	0	0.166280864197524	0.6875	0.675000000000015
Chr06	3400001	3500000	45	0	0.200520833333312	1	0.8888888888889
Chr06	3500001	3600000	16	0.375	0.422619047619043	0.75	0.796875
Chr06	3600001	3700000	31	0.5	0.495833333333372	0.75	0.726388888888833
Chr06	3700001	3800000	10	0	0	0.5	0.5
Chr06	3800001	3900000	19	0.0625	0.255208333333375	0	0.3
Chr06	3900001	4e+06	32	0.5	0.50651041666675	0.625	0.723684210526316
Chr06	4000001	4100000	65	0.125	0.18229166666675	0.71875	0.78875000000002
Chr06	4100001	4200000	37	0.25	0.3234649122807	0.71875	0.722005208333344
Chr06	4200001	4300000	42	0.5625	0.558210784313647	0.53125	0.5625
Chr06	4300001	4400000	14	0	0.015625	0.6770833333335	0.68229166666675
Chr06	4400001	4500000	19	0.25	0.282738095238	0.6666666666665	0.6666666666665
Chr06	4500001	4600000	11	0.0625	0.263888888888889	0.625	0.556818181818182
Chr06	4600001	4700000	48	0.125	0.229166666666667	0.65625	0.436011904761929
Chr06	4700001	4800000	32	0.333333333333	0.359649122806963	0.78125	0.7958333333333
Chr06	4800001	4900000	11	0.5	0.553240740740667	0.5	0.6125
Chr06	4900001	5e+06	60	0.3125	0.396226415094359	0.5625	0.533253205128192
Chr06	5000001	5100000	12	0.25	0.299479166666625	0.666666666667	0.631944444444667
Chr06	5100001	5200000	98	0.5625	0.544540229885103	0.75	0.769759450171825
Chr06	5200001	5300000	24	0.6875	0.655797101449261	0.875	0.8125
Chr06	5300001	5400000	25	0.7395833333335	0.511904761904786	0.84375	0.65277777777775
Chr06	5400001	5500000	35	0.5625	0.526515151515118	0.75	0.777083333333367
Chr06	5500001	5600000	38	0.3125	0.408653846153808	0.75	0.761363636363636
Chr06	5600001	5700000	38	0	0.227430555555528	0.75	0.700810185185222
Chr06	5700001	5800000	34	0.125	0.363095238095267	0.75	0.720588235294118
Chr06	5800001	5900000	22	0	0.152243589743638	0.625	0.625
Chr06	5900001	6e+06	13	0.5	0.5	0.5	0.5
Chr06	6000001	6100000	35	0	0.0793269230769231	0.59375	0.5479166666667
Chr06	6100001	6200000	10	0.375	0.425595238095186	0.3645833333335	0.359375000000075
Chr06	6200001	6300000	25	0	0.151960784313782	0.666666666667	0.6927083333335
Chr06	6300001	6400000	77	0	0.152777777777789	0.25	0.293154761904714
Chr06	6400001	6500000	35	0	0.205729166666625	0	0.238782051282077
Chr06	6500001	6600000	6	0	0	0	0
Chr06	6600001	6700000	19	0.6875	0.628289473684211	0.75	0.755787037037056
Chr06	6700001	6800000	2	NA	NA	NA	NA
Chr06	6800001	6900000	7	0.15625	0.15625	0.3125	0.4333333333334
Chr06	6900001	7e+06	4	NA	NA	NA	NA
Chr06	7000001	7100000	13	0	0	0.0625	0.05625
Chr06	7100001	7200000	25	0	0.209821428571429	0.6875	0.698863636363727
Chr06	7200001	7300000	21	0.3541666666665	0.3836805555555	0.333333333333	0.501893939393909
Chr06	7300001	7400000	17	0	0.0416666666666636	0.6875	0.659090909090909
Chr06	7400001	7500000	13	0.4375	0.3368055555555	0.6875	0.633928571428571
Chr06	7500001	7600000	40	0.4166666666665	0.421874999999913	0.8125	0.770833333333429
Chr06	7600001	7700000	78	0.09375	0.294921875	0.75	0.679054054054054
Chr06	7700001	7800000	34	0.1770833333335	0.245370370370406	0.75	0.622807017543895
Chr06	7800001	7900000	26	0	0.145833333333304	0.416666666667	0.340000000000052
Chr06	7900001	8e+06	16	0.6875	0.519230769230769	0.84375	0.840277777777833
Chr06	8000001	8100000	32	0.2083333333335	0.239583333333346	0.4375	0.354166666666643
Chr06	8100001	8200000	13	0.2395833333335	0.34635416666675	0.75	0.5770833333334
Chr06	8200001	8300000	26	0	0.1435185185185	0.6875	0.696969696969727
Chr06	8300001	8400000	6	0.34375	0.40625	0.625	0.5625
Chr06	8400001	8500000	17	0	0.12500000000002	0	0.206845238095286
Chr06	8500001	8600000	66	0	0.160326086956522	0.1875	0.297794117647076
Chr06	8600001	8700000	72	0	0.0280448717948712	0.6875	0.639880952380924
Chr06	8700001	8800000	83	0	0.0511363636363509	0.71875	0.693154761904771
Chr06	8800001	8900000	15	0.5	0.45	0.75	0.657051282051231
Chr06	8900001	9e+06	29	0.5625	0.526666666666692	0.6875	0.6825
Chr06	9000001	9100000	10	0.3125	0.2734375	0.625	0.594907407407444
Chr06	9100001	9200000	14	0.25	0.330729166666625	0.5	0.5625
Chr06	9200001	9300000	19	0.2916666666665	0.316964285714286	0.4375	0.395833333333333
Chr06	9300001	9400000	58	0	0.22625	0.5625	0.436458333333325
Chr06	9400001	9500000	38	0	0.0238095238095	0.6770833333335	0.5625000000001
Chr06	9500001	9600000	39	0	0.0787037037037037	0.583333333333	0.535087719298263
Chr06	9600001	9700000	74	0	0.0495495495495486	0.625	0.680555555555667
Chr06	9700001	9800000	17	0.09375	0.0859375	0.3645833333335	0.4444444444445
Chr06	9800001	9900000	15	0.333333333333	0.3583333333332	0.6875	0.479166666666667
Chr06	9900001	1e+07	13	0.1979166666665	0.2447916666665	0.25	0.430555555555667
Chr06	10000001	10100000	49	0	0.123263888888875	0.1666666666665	0.294642857142857
Chr06	10100001	10200000	43	0	0.00480769230769231	0	0.16666666666675
Chr06	10200001	10300000	81	0	0.0664682539682381	0	0.333333333333333
Chr06	10300001	10400000	71	0	0.180555555555592	0	0.198275862068976
Chr06	10400001	10500000	43	0	0.0597826086956522	0.666666666667	0.552579365079381
Chr06	10500001	10600000	29	0.125	0.232638888888833	0.46875	0.49895833333325
Chr06	10600001	10700000	18	0.3125	0.321180555555583	0.416666666667	0.520833333333333
Chr06	10700001	10800000	43	0.40625	0.388020833333281	0.625	0.626262626262606
Chr06	10800001	10900000	33	0.0625	0.148919753086407	0.5	0.529454022988483
Chr06	10900001	1.1e+07	42	0	0.157118055555542	0.333333333333	0.413074712643621
Chr06	11000001	11100000	36	0.4270833333335	0.5541666666667	0.75	0.751388888888867
Chr06	11100001	11200000	34	0	0.128787878787936	0.333333333333	0.486111111111111
Chr06	11200001	11300000	5	0.4375	0.45	0.75	0.725
Chr06	11300001	11400000	44	0	0.115808823529412	0.6875	0.730292792792784
Chr06	11400001	11500000	51	0	0.297743055555542	0.666666666667	0.609543010752742
Chr06	11500001	11600000	43	0.1770833333335	0.217803030303045	0.625	0.591071428571417
Chr06	11600001	11700000	5	0.1875	0.291666666666667	0.666666666667	0.7541666666668
Chr06	11700001	11800000	77	0	0.138719512195122	0.666666666667	0.693368544601
Chr06	11800001	11900000	71	0.0625	0.131648936170219	0.625	0.6205128205128
Chr06	11900001	1.2e+07	142	0	0.0351562500000063	0.333333333333	0.416666666666566
Chr06	12000001	12100000	23	0.40625	0.48828125	0.8125	0.761904761904762
Chr06	12100001	12200000	21	0.5	0.508578431372471	0.53125	0.62109375
Chr06	12200001	12300000	29	0.5625	0.483630952381	0.6770833333335	0.675925925925944
Chr06	12300001	12400000	9	0.3125	0.297619047619	0.4375	0.443452380952286
Chr06	12400001	12500000	30	0.166666666667	0.227355072463739	0.5625	0.53333333333332
Chr06	12500001	12600000	23	0	0.131944444444467	0.666666666667	0.636363636363636
Chr06	12600001	12700000	35	0.21875	0.255608974358985	0.75	0.737787356321828
Chr06	12700001	12800000	47	0.333333333333	0.42083333333316	1	0.848958333333333
Chr06	12800001	12900000	23	0.25	0.285256410256408	0.7395833333335	0.704861111111083
Chr06	12900001	1.3e+07	14	0.333333333333	0.287037037037	0.75	0.691287878787818
Chr06	13000001	13100000	30	0.416666666667	0.466269841269857	0.625	0.633680555555542
Chr06	13100001	13200000	50	0.125	0.198924731182774	0.5	0.467054263565907
Chr06	13200001	13300000	11	0	0.159722222222222	0.333333333333	0.449074074073889
Chr06	13300001	13400000	23	0.2916666666665	0.302083333333294	0.53125	0.476562500000081
Chr06	13400001	13500000	30	0.1458333333335	0.308712121212136	0.53125	0.529513888888833
Chr06	13500001	13600000	21	0.25	0.314102564102638	0.5	0.553240740740722
Chr06	13600001	13700000	23	0.5	0.609848484848455	0.6875	0.713541666666688
Chr06	13700001	13800000	103	0.1875	0.222222222222222	0.333333333333	0.34528688524582
Chr06	13800001	13900000	24	0.5	0.491228070175368	0.6875	0.6875
Chr06	13900001	1.4e+07	28	0.75	0.6725	0.8541666666665	0.802083333333346
Chr06	14000001	14100000	46	0.125	0.188802083333344	0.333333333333	0.400641025640962
Chr06	14100001	14200000	25	0.583333333333	0.553571428571381	0.75	0.776620370370389
Chr06	14200001	14300000	4	NA	NA	NA	NA
Chr06	14300001	14400000	13	0.4375	0.447115384615385	0.75	0.743589743589692
Chr06	14400001	14500000	43	0.1875	0.267857142857143	0.625	0.667174796747976
Chr06	14500001	14600000	45	0.3958333333335	0.409722222222267	0.8125	0.810606060606045
Chr06	14600001	14700000	184	0.3125	0.280458860759527	0.25	0.281249999999921
Chr06	14700001	14800000	31	0.3125	0.331730769230692	0.6875	0.70625
Chr06	14800001	14900000	14	0.4479166666665	0.494047619047571	0.78125	0.754464285714286
Chr06	14900001	1.5e+07	28	0.333333333333	0.395833333333267	0.75	0.611111111111153
Chr06	15000001	15100000	57	0.1875	0.269707207207205	0.6458333333335	0.63500000000002
Chr06	15100001	15200000	9	0.5	0.569444444444383	0.875	0.83333333333325
Chr06	15200001	15300000	24	0.25	0.27083333333323	0.75	0.628205128205077
Chr06	15300001	15400000	53	0.10416666666665	0.156862745098056	0.375	0.512019230769242
Chr06	15400001	15500000	29	0.28125	0.262731481481444	0.4375	0.456845238095214
Chr06	15500001	15600000	60	0.333333333333	0.386178861788659	0.75	0.801445578231327
Chr06	15600001	15700000	19	0.46875	0.578125	0.9375	0.755952380952357
Chr06	15700001	15800000	28	0.416666666667	0.41166666666668	0.75	0.74565972222225
Chr06	15800001	15900000	56	0.1875	0.233506944444429	0.75	0.744103773584911
Chr06	15900001	1.6e+07	11	0.75	0.75	1	0.972222222222222
Chr06	16000001	16100000	5	0.2916666666665	0.3385416666665	0.6041666666665	0.6197916666665
Chr06	16100001	16200000	13	0.3125	0.2743055555555	0.333333333333	0.34895833333325
Chr06	16200001	16300000	14	0.25	0.2569444444445	0.333333333333	0.428571428571371
Chr06	16300001	16400000	40	0.21875	0.2968749999999	0.625	0.5847222222222
Chr06	16400001	16500000	26	0.416666666667	0.525735294117765	0.75	0.777777777777667
Chr06	16500001	16600000	8	0.166666666667	0.284722222222333	0.4375	0.4375
Chr06	16600001	16700000	22	0.416666666667	0.387896825396905	0.625	0.738095238095238
Chr06	16700001	16800000	19	0.1458333333335	0.31250000000005	0.75	0.75
Chr06	16800001	16900000	196	0.1875	0.242595381526124	0.5	0.510899558498898
Chr06	16900001	1.7e+07	46	0.25	0.308333333333297	0.625	0.60416666666665
Chr06	17000001	17100000	80	0.333333333333	0.33446969696972	0.625	0.612588652482298
Chr06	17100001	17200000	38	0.166666666667	0.244166666666688	0.333333333333	0.467391304347696
Chr06	17200001	17300000	10	0.25	0.259259259259256	0.1875	0.3244047619048
Chr06	17300001	17400000	22	0.2083333333335	0.269097222222217	0.5	0.460227272727364
Chr06	17400001	17500000	8	0.2083333333335	0.203125	0.5	0.583333333333286
Chr06	17500001	17600000	14	0.3125	0.410714285714286	0.75	0.775297619047643
Chr06	17600001	17700000	11	0.25	0.412037037037	0.5625	0.5666666666667
Chr06	17700001	17800000	25	0.416666666667	0.327205882353	1	0.87916666666668
Chr06	17800001	17900000	104	0.3125	0.374140893470793	0.6770833333335	0.697508169934637
Chr06	17900001	1.8e+07	58	0.25	0.254557291666594	0.6145833333335	0.571180555555444
Chr06	18000001	18100000	30	0.25	0.311594202898574	0.333333333333	0.53229166666655
Chr06	18100001	18200000	47	0.416666666667	0.425724637681261	0.6770833333335	0.69097222222225
Chr06	18200001	18300000	22	0.333333333333	0.333333333333429	0.333333333333	0.526515151515
Chr06	18300001	18400000	20	0.34375	0.359375	0.8125	0.751157407407389
Chr06	18400001	18500000	23	0.2291666666665	0.36458333333325	0.9166666666665	0.8055555555555
Chr06	18500001	18600000	24	0.5729166666665	0.498842592592572	0.875	0.773026315789421
Chr06	18600001	18700000	60	0.166666666667	0.214781746031752	0.6041666666665	0.563701923076921
Chr06	18700001	18800000	51	0.25	0.243534482758483	0.75	0.733552631578974
Chr06	18800001	18900000	19	0.333333333333	0.367424242424091	0.666666666667	0.695075757575818
Chr06	18900001	1.9e+07	21	0.333333333333	0.339285714285664	0.333333333333	0.436011904761786
Chr06	19000001	19100000	156	0.25	0.271158854166581	0.666666666667	0.708333333333385
Chr06	19100001	19200000	34	0.333333333333	0.377499999999972	0.75	0.797979797979818
Chr06	19200001	19300000	44	0.583333333333	0.599305555555543	0.833333333333	0.828003875968954
Chr06	19300001	19400000	16	0.1875	0.26875	0.75	0.6875
Chr06	19400001	19500000	51	0.25	0.274709302325581	0.75	0.824652777777792
Chr06	19500001	19600000	18	0.333333333333	0.388257575757545	0.666666666667	0.660256410256462
Chr06	19600001	19700000	4	NA	NA	NA	NA
Chr06	19700001	19800000	14	0.4166666666665	0.466145833333288	1	0.878787878787909
Chr06	19800001	19900000	20	0.333333333333	0.3125	0.333333333333	0.33333333333325
Chr06	19900001	2e+07	41	0.25	0.318965517241414	0.333333333333	0.427884615384577
Chr06	20000001	20100000	20	0.25	0.247023809523786	0.75	0.661184210526263
Chr06	20100001	20200000	22	0.333333333333	0.357638888888833	0.6145833333335	0.619047619047643
Chr06	20200001	20300000	18	0.25	0.354166666666667	0.6875	0.709935897435923
Chr06	20300001	20400000	22	0.625	0.529513888888858	0.8958333333335	0.8645833333335
Chr06	20400001	20500000	27	0.25	0.296874999999942	0.75	0.758814102564192
Chr06	20500001	20600000	16	0.5625	0.53472222222222	1	0.833333333333312
Chr06	20600001	20700000	37	0.21875	0.241421568627412	0.666666666667	0.704973118279613
Chr06	20700001	20800000	9	0.5833333333335	0.5625	0.75	0.768518518518556
Chr06	20800001	20900000	22	0.3541666666665	0.3541666666665	0.666666666667	0.733072916666875
Chr06	20900001	2.1e+07	11	0.1875	0.299242424242391	0.5625	0.5958333333333
Chr06	21000001	21100000	18	0.625	0.594696969697	0.9375	0.867647058823529
Chr06	21100001	21200000	7	0.3541666666665	0.347222222222167	0.8125	0.827380952381
Chr06	21200001	21300000	34	0.1875	0.358901515151559	0.75	0.745471014492783
Chr06	21300001	21400000	27	0.2916666666665	0.32552083333325	0.666666666667	0.67447916666675
Chr06	21400001	21500000	142	0.1875	0.209583333333275	0.666666666667	0.677343750000262
Chr06	21500001	21600000	7	0.25	0.25	0.4895833333335	0.4895833333335
Chr06	21600001	21700000	23	0.25	0.285984848484818	0.666666666667	0.602777777777933
Chr06	21700001	21800000	23	0.2916666666665	0.513888888888833	0.666666666667	0.604166666666875
Chr06	21800001	21900000	9	1	1	0.666666666667	0.666666666667
Chr06	21900001	2.2e+07	82	0.15625	0.177662037036944	0.75	0.772611788617927
Chr06	22000001	22100000	18	0.21875	0.241319444444408	0.75	0.719551282051308
Chr06	22100001	22200000	58	0.166666666667	0.177951388888908	0.6875	0.692216981132094
Chr06	22200001	22300000	17	0.125	0.232954545454455	0.666666666667	0.730654761905
Chr06	22300001	22400000	8	0.25	0.508928571428571	0.5625	0.741071428571429
Chr06	22400001	22500000	25	0	0.155637254901959	0.5	0.643115942029
Chr06	22500001	22600000	92	0	0.205357142857132	0.666666666667	0.748376623376818
Chr06	22600001	22700000	11	0.333333333333	0.40624999999993	0.9375	0.8729166666667
Chr06	22700001	22800000	7	0.25	0.291666666666667	0.8125	0.8125000000002
Chr06	22800001	22900000	24	0	0.05625000000003	0.78125	0.819010416666688
Chr06	22900001	2.3e+07	31	0.0625	0.188725490196059	0.75	0.741379310344793
Chr06	23000001	23100000	19	0.1875	0.194444444444444	0.6770833333335	0.7395833333334
Chr06	23100001	23200000	71	0	0.0902777777777692	0.6875	0.709051724137931
Chr06	23200001	23300000	11	0.125	0.425	0.666666666667	0.631944444444667
Chr06	23300001	23400000	68	0	0.0405092592592306	0.6875	0.744193989071033
Chr06	23400001	23500000	28	0	0.0104166666666667	0.75	0.7770833333333
Chr06	23500001	23600000	84	0	0.177777777777733	0.666666666667	0.594166666666827
Chr06	23600001	23700000	13	0.3125	0.306089743589769	0.78125	0.72222222222225
Chr06	23700001	23800000	5	0.7395833333335	0.60416666666675	0.875	0.765625
Chr06	23800001	23900000	21	0	0.152777777777833	0.75	0.805555555555571
Chr06	23900001	2.4e+07	9	0.375	0.3515625	0.75	0.682870370370333
Chr06	24000001	24100000	18	0	0.234375	0.375	0.389423076923077
Chr06	24100001	24200000	12	0.5	0.421296296296222	0.625	0.625
Chr06	24200001	24300000	66	0	0.0405405405405405	0.5625	0.569010416666656
Chr06	24300001	24400000	41	0.25	0.310546875000009	0.5	0.528455284552854
Chr06	24400001	24500000	18	0.3229166666665	0.30208333333325	0.59375	0.5854166666666
Chr06	24500001	24600000	3	NA	NA	NA	NA
Chr06	24600001	24700000	5	0.333333333333	0.2458333333334	0.5	0.375
Chr06	24700001	24800000	66	0.166666666667	0.218750000000015	0.4375	0.4270833333333
Chr06	24800001	24900000	62	0.1770833333335	0.251420454545439	0.625	0.662499999999982
Chr06	24900001	2.5e+07	12	0.4270833333335	0.3645833333334	0.75	0.706439393939364
Chr06	25000001	25100000	101	0	0.021666666666666	0.75	0.815476190476209
Chr06	25100001	25200000	157	0	0.0189768976897683	0.75	0.589754566210055
Chr06	25200001	25300000	10	0.4375	0.5291666666666	0.5	0.5520833333333
Chr06	25300001	25400000	9	0.46875	0.322916666666667	0.875	0.8359375
Chr06	25400001	25500000	18	0.19791666666665	0.223214285714279	0.6875	0.713888888888933
Chr06	25500001	25600000	191	0	0.0530133928571241	0.5625	0.61359126984131
Chr06	25600001	25700000	41	0	0.111328125	0	0.305779569892484
Chr06	25700001	25800000	35	0	0.25000000000001	0.0833333333335	0.25
Chr06	25800001	25900000	166	0	0.0294871794871738	0	0.227430555555556
Chr06	25900001	2.6e+07	134	0	0.0897766323024082	0	0.121726190476213
Chr06	26000001	26100000	39	0.13541666666665	0.312499999999973	0.6875	0.676282051282077
Chr06	26100001	26200000	28	0	0.095238095238	0	0.22604166666665
Chr06	26200001	26300000	15	0.1875	0.329861111111083	0.5104166666665	0.564236111111083
Chr06	26300001	26400000	31	0.4375	0.382183908045966	0.875	0.850694444444433
Chr06	26400001	26500000	129	0.125	0.166948198198215	0.75	0.808473389355756
Chr06	26500001	26600000	19	0.333333333333	0.2916666666667	1	0.876302083333312
Chr06	26600001	26700000	22	0.1770833333335	0.286458333333365	0.5625	0.551535087719316
Chr06	26700001	26800000	36	0.166666666667	0.152243589743692	0.5625	0.425245098039294
