INDEX	ID	Name_corCOP	date_corCOP	periode_corCOP	periode_corCOP_2decades	classification_corCOP	mean_petals_binary_less10	mean_petals_binary_more25	mean_petals	CoderemonteeHarmonise3years	codenumremonteeHarmonise3years	codenumremonteeAvg3years	IDJeremyYear1	coderemonteeYear1	codenumremonteeYear1	IDJeremyYear2	coderemonteeYear2	codenumremonteeYear2	IDJeremyYear3	coderemonteeYear3	codenumremonteeYear3	2phenylethanol	geraniol	35dimethoxytoluene	EEfarnesol	2phenylethanol_binary10	geraniol_binary10	35dimethoxytoluene_binary0p1	2phenylethanol_binary100	geraniol_binary50	35dimethoxytoluene_binary0p1	TN2014	TN2015	TN2016	PCo1	PCo2	PCo3	PCo4	PCo5	Name2	Nb_acicules_branch_binaryTatiana	Nb_prickles_branch_binaryTatiana	uper_leaf_shine_binaryTatiana	Plant_Type_BuissonnantOuAutre	Plant_Type_ArbustifOuAutre	Shape2014_CylindriqueOuNon	Shape2014_ConiqueOuNon	Shape2014_SpheriqueOuNon	shape_corolla_FlatOrNot	shape_corolla_EnCoupeOuPas	shape_corolla_GlobuleuseOuPas	shape_corolla_AquartiersOuPas	shape_corolla_ImbriqueeOuPas	color_distribution_UnicolorOrNot	main_petal_color_redpinkpurple_vs_other	main_petal_color_white_vs_other	main_petal_color_rose_vs_other	main_petal_color_purple_vs_other	Shape_2012	Shape_2013	Shape_2014	Shape_across_year	Plant_Type	Nb_acicules_branch	Nb_prickles_branch	uper_leaf_shine	shape_corolla	size_corolla	nb_flowers_per_inflorescence	color_distribution	unicolor_yesorno	main_petal_color	PCo1_2	PCo2_2	PCo3_2	PCo4_2	PCo5_2
145	rene_andre_H11	rene_andre	1901	[1900-1909]	[1890-1909]	Hwich	0	1	108	RF	3	2.66	RF10	RF	3	R17	R	2	RF27	RF	3	0.513333	0	0.106667	16.8167	0	0	1	0	0	1	0	0	1	-156.4264048	34.96037437	-34.01559015	118.8962932	65.78149364	rene_andre_H11	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	3	3	3	3	9	3	3	4	9	3	3	unicolor	1	pink	-156.4264048	34.96037437	-34.01559015	118.8962932	65.78149364
146	robert_le_diable_F12	robert_le_diable	1837	[1830-1839]	[1830-1849]	Hgal	0	1	78.5	NR	1	1	NR122	NR	1	NR172	NR	1	NR170	NR	1	187.473	59.83	0	0.49	1	1	0	1	1	1	0	0	0	149.6965249	77.29480885	74.41923745	8.059512732	34.23840057	robert_le_diable_F12	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	2	2	3	NA	5	5	5	2	9	5	3	unicolor	1	purple	149.6965249	77.29480885	74.41923745	8.059512732	34.23840057
147	robusta_bourbon_C11	robusta	1877	[1870-1879]	[1870-1889]	B	0	1	36.6	RF	3	2.66	RF41	RF	3	R72	R	2	RF88	RF	3	0.144	6.526	0	0	0	0	0	0	0	0	2	3	3	-207.3112928	-100.0581677	2.758264083	-112.4195715	-23.3480665	robusta_bourbon_C11	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	7	3	3	2	3	5	3	unicolor	1	pink	-207.3112928	-100.0581677	2.758264083	-112.4195715	-23.3480665
148	roi_des_pourpres_E11	roi_des_pourpres	1819	[1810-1819]	[<1800-1829]	Hgal	0	1	57.4	NR	1	1	NA	NA	NA	NR95	NR	1	NR89	NR	1	235.16	314.99	0	6.1	1	1	0	1	1	1	1	0	0	139.3521548	-68.0246628	-74.29767298	48.14053364	-61.16685642	roi_des_pourpres_E11	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	3	1	2	NA	5	3	3	2	11	5	3	unicolor	1	pink	139.3521548	-68.0246628	-74.29767298	48.14053364	-61.16685642
149	rosa_albertii_G7	rosa_albertii	unknown	botanical	Botanical	Sp	1	0	5	R	2	2	R11	R	2	R11	R	2	R14	R	2	582.487	112.52	0	14.4567	1	1	0	1	1	1	0	0	0	201.4786608	-175.3986064	-148.4436032	20.67395437	19.33451125	rosa_albertii_G7	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	3	3	3	3	7	3	3	1	3	1	3	unicolor	1	pink	201.4786608	-175.3986064	-148.4436032	20.67395437	19.33451125
150	rosa_arvensis_D8	rosa_arvensis	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NR65	NR	1	NR87	NR	1	NR82	NR	1	0.0566667	0	0	0	0	0	0	0	0	0	0	0	0	49.69419965	146.5766623	41.64129482	51.12638796	6.799807617	rosa_arvensis_D8	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	2	3	3	NA	5	3	3	2	3	1	5	unicolor	1	white	49.69419965	146.5766623	41.64129482	51.12638796	6.799807617
151	rosa_californica_E8	rosa_californica	unknown	botanical	Botanical	Sp	0	0	11.2	NR	1	1	NR25	NR	1	NR35	NR	1	NR33	NR	1	377.126	188.944	0	2.93	1	1	0	1	1	1	0	1	1	-8.789701142	-9.522325083	-202.9980426	-47.67333577	34.6797104	rosa_californica_E8	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	7	3	3	2	3	1	5	unicolor	1	pink	-8.789701142	-9.522325083	-202.9980426	-47.67333577	34.6797104
152	rosa_calocarpa_H10	rosa_calocarpa	1891	[1890-1899]	[1890-1909]	Hrg	1	0	5	NR	1	1.33	NR100	NR	1	NR134	NR	1	R55	R	2	1055.24	230.19	0	16.79	1	1	0	1	1	1	1	0	0	203.6356184	-195.4579018	-166.9013681	12.29931918	21.00986848	rosa_calocarpa_H10	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	2	NA	5	5	5	3	3	5	3	unicolor	1	pink	203.6356184	-195.4579018	-166.9013681	12.29931918	21.00986848
153	rosa_centiflora_rosae_G2	rosa_centiflora_rosae	unknown	unknown	NA	NA	NA	NA	NA	R	2	2.33	R21	R	2	RF32	RF	3	R38	R	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	4	43.22788531	-25.52307704	45.97007725	-47.58270891	-20.39899256	rosa_centiflora_rosae_G2	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	2	2	1	NA	5	5	3	2	11	5	1	unicolor	1	pink	43.22788531	-25.52307704	45.97007725	-47.58270891	-20.39899256
154	rosa_chinensis_C8	rosa_chinensis	unknown	botanical	Botanical	Sp	1	0	5	R	2	2.5	NA	NA	NA	R22	R	2	RF36	RF	3	615.45	18.9433	0	0	1	1	0	1	0	0	2	0	1	-169.2829021	177.3671489	-183.408864	-48.61083954	56.17317871	rosa_chinensis_C8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-169.2829021	177.3671489	-183.408864	-48.61083954	56.17317871
155	rosa_chinensis_mutabilis_G3	rosa_chinensis_mutabilis	1894	[1890-1899]	[1890-1909]	Ch	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-188.8557738	-62.49523523	39.02981232	47.91543159	-33.32328824	rosa_chinensis_mutabilis_G3	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	NA	2	2	2	5	3	1	3	3	1	7	unicolor	1	white	-188.8557738	-62.49523523	39.02981232	47.91543159	-33.32328824
156	rosa_corymbifera_G6	rosa_corymbifera	unknown	unknown	NA	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112.6291102	16.56094319	-44.60988792	43.70142474	8.856692107	rosa_corymbifera_G6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112.6291102	16.56094319	-44.60988792	43.70142474	8.856692107
157	rosa_cuspidata_G5	rosa_cuspidata	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NR200	NR	1	NR276	NR	1	NR285	NR	1	67.6033	46.2533	0	0	1	1	0	0	0	0	3	0	0	-123.7473416	-74.72404525	52.2481904	-138.9682804	-11.04074346	rosa_cuspidata_G5	0	0	1	NA	NA	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	NA	3	1	3	3	3	3	unicolor	1	pink	-123.7473416	-74.72404525	52.2481904	-138.9682804	-11.04074346
158	rosa_damascena_bifera_yorklancaster_G8	rosa_damascena_bifera_yorklancaster	unknown	unknown	NA	unknown	NA	NA	NA	NR	1	1	NR276	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.8931464	-42.48175497	-24.07740013	12.8336198	-114.3053188	rosa_damascena_bifera_yorklancaster_G8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.8931464	-42.48175497	-24.07740013	12.8336198	-114.3053188
159	rosa_dupontii_A12	rosa_dupontii	1817	[1810-1819]	[<1800-1829]	NA	1	0	5.4	NR	1	1	NR85	NR	1	NR109	NR	1	NR101	NR	1	1172.24	88.7867	0	0	1	1	0	1	1	0	3	0	3	59.29443411	58.68232886	22.470764	59.79160808	-140.5606507	rosa_dupontii_A12	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	NA	3	3	3	5	3	1	2	1	5	5	mixed	0	white	59.29443411	58.68232886	22.470764	59.79160808	-140.5606507
160	rosa_ferruginea_C11	rosa_ferruginea	unknown	botanical	Botanical	Sp	1	0	5	R	2	1.66	R34	R	2	NR143	NR	1	R59	R	2	441.82	10.645	0	34.265	1	1	0	1	0	1	2	0	0	205.4350834	-189.9615276	-159.2681551	14.33158278	17.63512606	rosa_ferruginea_C11	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	2	2	1	NA	5	3	3	3	1	1	3	unicolor	1	pink	205.4350834	-189.9615276	-159.2681551	14.33158278	17.63512606
161	rosa_fortiniana_de_banks_F3	rosa_fortuneana_de_banks	unknown	unknown	NA	NA	0	1	102.2	NR	1	1	NA	NA	NA	NR192	NR	1	NR191	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	124.6542127	-81.69930874	-71.99179985	49.77931809	20.35021058	rosa_fortiniana_de_banks_F3	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	NA	2	1	NA	7	3	3	3	11	3	1	unicolor	1	white	124.6542127	-81.69930874	-71.99179985	49.77931809	20.35021058
162	rosa_gallica_C4	rosa_gallica	unknown	botanical	Botanical	NA	1	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	394.393	84.4633	0	0.176667	1	1	0	1	1	1	NA	NA	NA	181.6864153	-147.7562361	-128.7473697	34.17275682	20.76914129	rosa_gallica_C4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181.6864153	-147.7562361	-128.7473697	34.17275682	20.76914129
163	rosa_holikensis_G10	rosa_holikensis	unknown	botanical	Botanical	Hspn	1	0	5	R	2	2	R31	R	2	R40	R	2	R54	R	2	304.6	6.8	0	92.04	1	0	0	1	0	1	2	0	0	191.6259443	-166.423231	-143.6985368	25.94752939	18.9093008	rosa_holikensis_G10	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	2	1	2	NA	7	3	3	1	1	1	3	unicolor	1	white	191.6259443	-166.423231	-143.6985368	25.94752939	18.9093008
164	rosa_iwara_A10	rosa_iwara	unknown	unknown	NA	Hrg	1	0	5	R	2	2	R30	R	2	R37	R	2	R51	R	2	432.73	30.17	0	0	1	1	0	1	0	0	1	0	0	41.45147734	-3.780686598	-199.3698891	-7.670016239	49.93273106	rosa_iwara_A10	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	2	2	3	NA	5	3	3	3	7	1	5	unicolor	1	white	41.45147734	-3.780686598	-199.3698891	-7.670016239	49.93273106
165	rosa_majalis_H2	rosa_majalis	unknown	unknown	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208.3717203	-198.280942	-166.7743145	10.44060945	16.79144187	rosa_majalis_H2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208.3717203	-198.280942	-166.7743145	10.44060945	16.79144187
166	rosa_majalis_plena_H11	rosa_majalis_plena	unknown	unknown	NA	NA	0	1	38.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	78.0433	0	18.4	0	1	0	0	1	1	NA	NA	NA	207.6267606	-204.1119262	-171.400083	7.97091592	18.34259385	rosa_majalis_plena_H11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	207.6267606	-204.1119262	-171.400083	7.97091592	18.34259385
167	rosa_manetti_H4	rosa_manetti	1835	[1830-1839]	[1830-1849]	NA	0	1	31.4	NR	1	1	NR98	NR	1	NR130	NR	1	NR125	NR	1	589.457	63.4267	0	0	1	1	0	1	1	0	5	4	4	-84.65738845	-32.4079896	-41.75169203	-28.26061163	-81.58538472	rosa_manetti_H4	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	5	3	1	2	3	3	3	unicolor	1	pink	-84.65738845	-32.4079896	-41.75169203	-28.26061163	-81.58538472
168	rosa_maximowicziana_B9	rosa_maximowicziana	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NR68	NR	1	NR90	NR	1	NR84	NR	1	42.7633	79.63	0	0	1	1	0	0	1	0	4	2	0	-50.39509965	137.2198969	-85.77435487	37.16413898	18.62764421	rosa_maximowicziana_B9	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	3	NA	1	5	7	3	1	3	3	unicolor	1	white	-50.39509965	137.2198969	-85.77435487	37.16413898	18.62764421
169	rosa_minutifolia_alba_H5	rosa_minutifolia_alba	unknown	botanical	Botanical	NA	NA	NA	NA	NR	1	1	NA	NA	NA	NR175	NR	1	NR172	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	188.9359121	-169.3476233	-145.1587526	23.64121148	21.61154261	rosa_minutifolia_alba_H5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	188.9359121	-169.3476233	-145.1587526	23.64121148	21.61154261
170	rosa_multiflora_carnea_D5	rosa_multiflora_carnea	unknown	unknown	NA	Sp	NA	NA	NA	NR	1	1	NR194	NR	1	NR207	NR	1	NR209	NR	1	711.371	32.3586	0.138571	0	1	1	1	1	0	0	4	4	4	-109.8100246	118.1614223	-103.8419039	10.81760595	-78.13000063	rosa_multiflora_carnea_D5	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	NA	3	3	3	5	3	3	3	1	1	7	unicolor	1	white	-109.8100246	118.1614223	-103.8419039	10.81760595	-78.13000063
171	rosa_pendulina_oxyodon_H9	rosa_pendulina_oxyodon	unknown	botanical	Botanical	Sp	1	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	297.297	95.5433	0	48.23	1	1	0	1	1	1	0	0	0	184.1996114	-161.6471664	-139.5550959	27.80024732	19.59020592	rosa_pendulina_oxyodon_H9	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	NA	NA	1	1	7	3	1	1	3	3	3	unicolor	1	pink	184.1996114	-161.6471664	-139.5550959	27.80024732	19.59020592
172	rosa_pendulina_pyrenaica_H7	rosa_pendulina_pyrenaica	unknown	botanical	Botanical	Sp	1	0	5.2	NA	NA	1.33	R12	R	2	NR36	NR	1	NR34	NR	1	7.91667	7.99667	0	6.02667	0	0	0	0	0	1	0	0	0	193.9239466	-165.5120062	-144.4224355	28.25063056	21.56039859	rosa_pendulina_pyrenaica_H7	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	2	3	1	NA	7	3	1	2	1	1	3	unicolor	1	pink	193.9239466	-165.5120062	-144.4224355	28.25063056	21.56039859
173	rosa_pimpinellifolia_double_white_F6	rosa_pimpinellifolia_double_white	1815	[1810-1819]	[<1800-1829]	Hspn	0	0	20.4	NR	1	1.33	NR49	NR	1	NR66	NR	1	R27	R	2	1.03	50.5167	0	3.90667	0	1	0	0	1	1	0	0	2	177.4723455	-141.5075838	-123.8902059	39.14869371	22.53641594	rosa_pimpinellifolia_double_white_F6	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	0	3	1	3	NA	7	5	5	1	3	1	1	unicolor	1	white	177.4723455	-141.5075838	-123.8902059	39.14869371	22.53641594
174	rosa_polliniana_A11	rosa_polliniana	unknown	botanical	Botanical	NA	1	0	6.4	NR	1	1.33	NR67	NR	1	NR89	NR	1	R35	R	2	221.727	26.1233	0	0	1	1	0	1	0	0	1	0	0	121.7465752	91.37529081	43.83679434	34.14384165	20.6020702	rosa_polliniana_A11	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	3	3	3	3	1	5	3	2	1	5	3	unicolor	1	pink	121.7465752	91.37529081	43.83679434	34.14384165	20.6020702
175	rosa_rapini_E5	rosa_rapini	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NA	NA	NA	NR146	NR	1	NR138	NR	1	5.85	72.655	0	1.47	0	1	0	0	1	1	5	5	5	166.2041935	-125.4018374	-115.9838124	43.70855496	24.12934374	rosa_rapini_E5	0	0	1	1	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3	NA	5	3	3	3	NA	NA	3	NA	NA	NA	166.2041935	-125.4018374	-115.9838124	43.70855496	24.12934374
176	rosa_rubiginosa_gold_bush_H10	rosa_rubiginosa_gold_bush	1954	>1910	NA	Hrg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-93.60011867	-24.42441022	-48.51421607	6.072496681	-6.577982576	rosa_rubiginosa_gold_bush_H10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-93.60011867	-24.42441022	-48.51421607	6.072496681	-6.577982576
177	rosa_rubus_B8	rosa_rubus	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NA	NA	NA	NR80	NR	1	NR78	NR	1	832.68	0	0	0	1	0	0	1	0	0	1	0	0	-52.76592775	107.3601086	-66.49987733	55.58556896	-22.63824114	rosa_rubus_B8	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	NA	2	2	2	5	5	3	3	1	1	5	unicolor	1	white	-52.76592775	107.3601086	-66.49987733	55.58556896	-22.63824114
178	rosa_spectabilis_H12	rosa_spectabilis	1833	[1830-1839]	[1830-1849]	Hsem	0	1	71.8	NR	1	1	NR193	NR	1	NR269	NR	1	NR279	NR	1	117.233	0	0	0	1	0	0	1	0	0	4	3	3	-97.08990483	100.9511123	-18.72147345	10.45739721	-83.29345613	rosa_spectabilis_H12	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	NA	NA	2	2	9	3	3	3	11	3	3	unicolor	1	pink	-97.08990483	100.9511123	-18.72147345	10.45739721	-83.29345613
179	rosa_subgallicodes_E3	rosa_subgallicodes	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NR130	NR	1	NR186	NR	1	NR184	NR	1	319.83	0.393333	0	0	1	0	0	1	0	0	0	0	0	40.38239119	138.7470482	27.85077503	54.47320537	3.043440469	rosa_subgallicodes_E3	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3	3	3	3	5	3	3	3	1	3	7	unicolor	1	white	40.38239119	138.7470482	27.85077503	54.47320537	3.043440469
180	rosa_villosa_recondita_C5	rosa_villosa_recondita	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NR118	NR	1	NR164	NR	1	NR159	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	69.88534558	100.8015096	-2.522139081	-1.158989921	36.07983553	rosa_villosa_recondita_C5	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	2	2	1	NA	5	3	1	2	3	5	3	unicolor	1	pink	69.88534558	100.8015096	-2.522139081	-1.158989921	36.07983553
181	rosa_wichurana_C9	rosa_wichurana	unknown	botanical	Botanical	Sp	1	0	5	NR	1	1	NR69	NR	1	NR91	NR	1	NR85	NR	1	30.09	70.52	0	0	1	1	0	0	1	0	0	0	0	-93.8449159	168.3867206	-140.6023612	18.95350275	52.67401567	rosa_wichurana_C9	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	3	NA	1	3	3	4	1	1	3	unicolor	1	white	-93.8449159	168.3867206	-140.6023612	18.95350275	52.67401567
182	rose_edouard_D7	rose_edouard	unknown	unknown	NA	B	0	1	48.4	R	2	2.33	RF42	RF	3	R77	R	2	R93	R	2	835.77	68.59	0	0	1	1	0	1	1	0	5	4	2	-84.83972123	-92.34726472	2.312909932	-67.04444723	-25.74689038	rose_edouard_D7	NA	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	2	2	2	2	7	NA	3	2	7	3	1	unicolor	1	pink	-84.83972123	-92.34726472	2.312909932	-67.04444723	-25.74689038
183	ruby_queen_H3	ruby_queen	1901	[1900-1909]	[1890-1909]	Hwich	0	1	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.433333	8.37667	0	30.9633	0	0	0	0	0	1	1	0	0	-49.62701151	-65.82489039	48.9192334	-115.1480726	-6.29463874	ruby_queen_H3	0	0	1	NA	NA	0	1	0	1	1	0	0	0	1	1	0	1	0	NA	NA	2	2	NA	3	3	4	3	3	3	unicolor	1	pink	-49.62701151	-65.82489039	48.9192334	-115.1480726	-6.29463874
184	safrano_H7	safrano	1839	[1830-1839]	[1830-1849]	T	NA	NA	NA	R	2	2.33	R3	R	2	R3	R	2	RF9	RF	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	-93.43549772	-124.0744246	71.80561623	-78.53771193	-5.457095355	safrano_H7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-93.43549772	-124.0744246	71.80561623	-78.53771193	-5.457095355
185	salet_C10	salet	1854	[1850-1859]	[1850-1869]	M	0	1	130.4	RF	3	3	RF9	RF	3	RF22	RF	3	RF25	RF	3	398.41	3.96667	0	0	1	0	0	1	0	0	4	5	3	-6.249489551	-42.20323179	38.90214825	-68.88583419	-6.689053018	salet_C10	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	2	2	1	NA	5	3	5	3	11	5	3	unicolor	1	pink	-6.249489551	-42.20323179	38.90214825	-68.88583419	-6.689053018
186	sidonie_F6	sidonie	1845	[1840-1849]	[1830-1849]	D	0	1	137.4	RF	3	2.66	RF44	RF	3	R2	R	2	RF6	RF	3	684.712	47.8522	0	2.99222	1	1	0	1	0	1	4	4	4	26.43414523	48.99975998	17.64275171	-3.002747953	-69.12903414	sidonie_F6	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	NA	2	2	2	5	3	3	3	11	5	3	unicolor	1	pink	26.43414523	48.99975998	17.64275171	-3.002747953	-69.12903414
187	sir_joseph_paxton_C1	sir_joseph_paxton	1851	[1850-1859]	[1850-1869]	B	0	1	94.8	RF	3	3	RF37	RF	3	RF62	RF	3	RF85	RF	3	480.463	13.9067	0	0	1	1	0	1	0	0	3	1	0	-176.8225814	-111.761923	0.016555347	-120.8191663	-6.179511739	sir_joseph_paxton_C1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	5	3	3	2	3	5	3	unicolor	1	pink	-176.8225814	-111.761923	0.016555347	-120.8191663	-6.179511739
188	south_orange_perfection_H2	south_orange_perfection	1898	[1890-1899]	[1890-1909]	Hwich	0	1	35.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	35.73	0	34.67	0	1	0	0	0	1	0	0	0	-156.1144439	167.6036713	-159.7485976	-23.73625323	45.21631812	south_orange_perfection_H2	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	NA	NA	3	3	5	3	3	4	1	1	7	unicolor	1	pink	-156.1144439	167.6036713	-159.7485976	-23.73625323	45.21631812
189	souvenir_de_brod_B12	souvenir_de_brod	1886	[1880-1889]	[1870-1889]	Hset	0	1	142.8	NR	1	1	NR144	NR	1	NR210	NR	1	NR213	NR	1	238.07	55.6533	0	0	1	1	0	1	1	0	4	5	4	-14.11903777	5.347801647	10.60596262	-36.47511217	-35.76859022	souvenir_de_brod_B12	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	2	2	3	NA	5	5	3	3	7	5	5	unicolor	1	purple	-14.11903777	5.347801647	10.60596262	-36.47511217	-35.76859022
190	souvenir_de_la_reine_dangleterre_E7	souvenir_de_la_reine_dangleterre	1855	[1850-1859]	[1850-1869]	HP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-82.27004445	-44.24371668	43.86396612	-96.77084565	13.62910989	souvenir_de_la_reine_dangleterre_E7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-82.27004445	-44.24371668	43.86396612	-96.77084565	13.62910989
191	souvenir_de_lucie_A3	souvenir_de_lucie	1893	[1890-1899]	[1890-1909]	N	NA	NA	NA	NR	1	1	NR177	NR	1	NR181	NR	1	NR178	NR	1	179.254	83.408	0	0	1	1	0	1	1	0	4	4	4	-14.71831592	-31.69139858	53.15334139	-59.17370158	-14.57064069	souvenir_de_lucie_A3	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	NA	2	2	2	5	3	3	2	11	5	3	unicolor	1	pink	-14.71831592	-31.69139858	53.15334139	-59.17370158	-14.57064069
192	souvenir_de_philemon_cochet_F9	souvenir_de_philemon_cochet	1899	[1890-1899]	[1890-1909]	Hrg	NA	NA	NA	RF	3	3	RF17	RF	3	RF38	RF	3	RF51	RF	3	425.857	62.5229	0	0.05	1	1	0	1	1	0	1	0	0	206.4884895	-201.8493504	-170.453438	13.22429438	22.34151847	souvenir_de_philemon_cochet_F9	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	2	NA	5	5	5	3	11	5	3	unicolor	1	white	206.4884895	-201.8493504	-170.453438	13.22429438	22.34151847
